DATETIME,L_T1,L_T2,L_T3,L_T4,L_T5,L_T6,L_T7,F_PU1,S_PU1,F_PU2,S_PU2,F_PU3,S_PU3,F_PU4,S_PU4,F_PU5,S_PU5,F_PU6,S_PU6,F_PU7,S_PU7,F_PU8,S_PU8,F_PU9,S_PU9,F_PU10,S_PU10,F_PU11,S_PU11,F_V2,S_V2,P_J280,P_J269,P_J300,P_J256,P_J289,P_J415,P_J302,P_J306,P_J307,P_J317,P_J14,P_J422,ATT_FLAG
SYN/0814,4.874427,3.545296,4.303774,3.312768,2.572169,3.989993,3.303564,99.956965,1,0.000000,0,37.950365,1,35.101571,1,0.000000,0,0.000000,0,47.986117,1,0.000000,0,0.000000,0,28.857012,1,0.000000,0,81.770299,1,3.452041,32.954731,27.035957,87.598209,25.818766,84.496318,18.884942,81.720602,19.079355,66.335380,29.185771,28.410179,0
SYN/0815,5.326247,3.689045,4.023042,3.814343,3.272032,3.372012,3.690112,95.861071,1,0.000000,0,0.000000,0,35.341353,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,89.058407,1,3.517956,33.834513,26.608998,88.262521,26.425690,83.867880,19.457836,82.270992,18.936885,67.560558,29.553999,28.970970,0
SYN/0816,5.273978,3.360780,4.357917,3.734943,2.758922,3.382141,3.753097,99.205705,1,0.000000,0,35.890075,1,32.735366,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,87.757329,1,3.426600,33.934117,26.241903,88.109435,26.154491,84.252809,18.572313,82.780223,18.725222,67.348536,29.535173,28.492345,0
SYN/0817,5.484725,3.750724,4.503989,3.910137,2.981510,4.203921,3.720166,94.933629,1,0.000000,0,31.612372,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,79.951405,1,3.866315,33.582076,26.639394,87.816129,26.462704,84.230981,18.860588,81.744116,18.156592,66.891858,29.459750,28.825675,0
SYN/0818,5.688797,3.288155,4.195947,3.914025,2.754999,3.115419,3.590971,0.000000,0,0.000000,0,29.428079,1,34.355472,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,74.940187,1,2.766507,33.560000,26.564708,87.545509,26.351270,84.860776,18.736943,81.694188,19.307248,67.354746,29.728415,28.558761,0
SYN/0819,5.140757,3.599533,4.028736,4.060593,3.142813,4.176179,3.964365,100.899894,1,0.000000,0,0.000000,0,37.121451,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,31.657352,1,0.000000,0,0.000000,0,82.564867,1,3.751495,34.144927,26.599718,87.237275,27.111935,84.516496,18.298419,81.690913,18.652532,67.351429,28.686164,28.464266,0
SYN/0820,5.867327,2.559175,4.770438,4.233196,2.890477,3.587027,3.873951,0.000000,0,0.000000,0,38.888198,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,82.253612,1,3.503116,33.282053,26.273536,87.366912,26.717506,84.118254,18.691275,82.498944,19.342852,67.001392,28.989778,29.059055,0
SYN/0821,5.824182,3.941030,4.617871,3.929714,3.007121,4.186279,3.996858,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,84.535767,1,2.550794,33.260225,26.524304,87.679181,26.105371,84.558959,19.362967,82.127676,18.347279,67.147918,29.502103,28.418447,0
SYN/0822,6.104173,3.753625,5.231363,4.256623,3.155216,4.276128,4.406177,0.000000,0,0.000000,0,25.237124,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,77.227091,1,3.216825,33.845446,26.221682,87.280805,26.959083,83.764879,19.203066,81.828706,18.919129,67.423077,29.542877,28.411423,0
SYN/0823,6.101792,3.888381,5.300000,3.748747,2.745792,4.281241,4.080020,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,26.106140,1,0.000000,0,0.000000,0,83.521803,1,3.016605,33.374653,26.839957,87.878444,26.583915,83.554200,19.113676,81.678742,18.733585,67.102200,29.969183,28.424027,0
SYN/0824,5.206181,4.280678,4.764130,4.212403,3.357491,4.449975,3.868063,97.212598,1,0.000000,0,30.513322,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,3.270993,33.510844,26.682963,87.710984,26.505437,84.203834,18.432070,81.728030,19.136386,66.948339,29.742126,28.747911,0
SYN/0825,5.817315,3.698851,4.352040,3.981902,3.140209,3.215869,4.231598,0.000000,0,0.000000,0,0.000000,0,35.606900,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,83.146838,1,2.639130,33.458799,26.008052,87.551399,26.190883,84.426743,19.029955,81.828827,19.127090,66.813105,29.389415,28.315554,0
SYN/0826,5.672712,3.657377,4.790587,3.966597,2.358081,3.620739,4.213052,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,29.336899,1,29.971369,1,0.000000,0,0.000000,0,83.681093,1,2.963316,33.524319,26.704133,87.547917,26.727518,84.643216,18.752735,82.493844,19.206535,67.174568,29.266826,28.570833,0
SYN/0827,5.256059,2.889946,4.463210,3.672941,2.809935,3.531789,3.530476,101.896530,1,0.000000,0,33.373619,1,31.381429,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,77.785571,1,3.669922,33.194502,26.578453,87.868692,26.775923,83.939244,19.176441,82.096777,18.617639,67.052180,29.541384,28.298145,0
SYN/0828,5.290558,3.578241,4.489217,3.816397,2.846829,3.338581,3.598021,100.047495,1,0.000000,0,31.490703,1,35.264514,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,83.079994,1,3.226345,33.754740,26.430440,87.711492,26.327369,83.963689,18.304360,82.445434,19.082434,67.302008,29.504498,27.808732,0
SYN/0829,4.845260,2.690512,3.772068,3.383650,2.526882,3.385333,3.606352,100.057285,1,0.000000,0,42.201306,1,28.672254,1,0.000000,0,0.000000,0,54.060937,1,0.000000,0,26.615029,1,0.000000,0,0.000000,0,77.275475,1,3.965604,33.456970,26.930875,87.332996,26.647338,84.268125,19.163904,82.076365,19.095525,67.266259,29.072618,28.719814,0
SYN/0830,4.919070,2.289312,4.208193,3.834312,2.553287,3.144831,3.222576,100.376163,1,0.000000,0,40.711175,1,34.179704,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,28.357884,1,0.000000,0,81.105463,1,3.467884,33.815501,26.396768,87.766502,26.551827,84.621128,18.809285,81.910129,19.023512,67.005199,29.549518,29.201374,0
SYN/0831,4.552761,3.046983,3.769495,3.855404,2.725077,3.326545,3.386965,98.018828,1,0.000000,0,35.764073,1,29.357380,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,37.687254,1,28.267940,1,0.000000,0,76.648455,1,3.369004,34.036344,26.290356,87.141651,26.761600,84.316763,19.149194,81.910885,18.497863,67.044913,29.566453,28.478302,0
SYN/0832,4.883374,2.092452,3.981119,3.539590,2.399018,3.108972,3.276251,99.504613,1,0.000000,0,0.000000,0,32.453693,1,0.000000,0,0.000000,0,0.000000,0,36.794618,1,0.000000,0,31.775381,1,0.000000,0,80.901424,1,3.841990,33.301611,26.415828,87.284742,26.199121,83.791770,18.604243,82.024930,18.709255,67.019039,29.310251,29.031823,0
SYN/0833,4.375883,1.729622,3.560003,3.495843,2.613177,3.202613,3.502557,102.900382,1,0.000000,0,35.251036,1,36.720028,1,0.000000,0,0.000000,0,47.899312,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,84.617909,1,3.354940,33.699958,26.340684,87.766972,26.846343,84.141731,19.223092,81.636092,18.996953,67.410102,29.679063,28.144494,0
SYN/0834,4.638257,2.320870,3.932916,3.523175,2.785837,2.611306,3.251950,99.663858,1,0.000000,0,0.000000,0,36.325461,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,30.590741,1,0.000000,0,86.262040,1,3.458818,33.270336,26.480560,87.622304,26.460820,83.816303,18.853194,81.826242,18.735056,67.319646,29.197646,28.433630,0
SYN/0835,4.879399,2.119498,4.596385,3.559996,2.261843,2.765246,3.125643,94.680472,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,30.456218,1,0.000000,0,26.895666,1,0.000000,0,76.081845,1,3.814137,33.763483,26.492958,87.616330,27.056488,84.941289,18.837820,82.047331,18.634280,66.749214,29.538934,28.574887,0
SYN/0836,4.283921,2.489580,3.938532,3.419943,2.406888,3.194121,3.675366,95.503411,1,0.000000,0,37.432067,1,29.566620,1,0.000000,0,0.000000,0,49.807330,1,35.277488,1,0.000000,0,0.000000,0,0.000000,0,80.729060,1,3.868869,33.807314,26.296400,87.490169,26.368086,84.068125,18.986325,82.317244,19.478843,66.851046,29.595354,28.662700,0
SYN/0837,4.747523,2.023911,3.999769,4.011844,2.641677,2.910277,3.385704,100.050224,1,0.000000,0,21.977560,1,36.107524,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,32.791337,1,0.000000,0,80.188104,1,3.343991,33.538313,26.356382,87.074246,27.074231,84.414301,18.760954,81.425085,18.745870,66.923607,29.381828,27.850839,0
SYN/0838,4.808326,2.435471,3.942317,3.602758,2.660450,3.706353,3.396997,96.466667,1,0.000000,0,0.000000,0,34.615577,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,33.995060,1,30.567653,1,0.000000,0,84.098933,1,3.751288,33.623108,26.818908,87.579524,26.655824,84.146972,19.206166,81.789771,18.295143,67.296477,29.093958,28.164227,0
SYN/0839,5.450069,3.179457,3.993722,3.113262,2.829002,3.569342,3.699835,96.768593,1,0.000000,0,32.210413,1,36.285939,1,0.000000,0,0.000000,0,42.967844,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,77.070370,1,3.837913,33.253382,26.877802,87.757291,26.183430,84.828424,18.979636,82.049836,18.780436,67.239966,29.557626,28.240508,0
SYN/0840,5.135935,3.046280,4.374822,3.919938,2.832908,3.334903,3.579682,96.152069,1,0.000000,0,0.000000,0,35.015737,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,79.287583,1,3.436086,33.979831,26.307785,87.611964,26.699244,84.264557,18.788155,81.776974,18.796970,67.297406,29.796270,28.060394,0
SYN/0841,5.858245,3.091692,4.580976,3.730139,2.555478,3.235526,3.737336,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,32.202267,1,0.000000,0,0.000000,0,85.446693,1,3.407174,33.464870,26.206952,87.728761,26.305230,84.465549,19.027217,82.801009,19.241989,66.776378,29.244363,27.925815,0
SYN/0842,4.808676,3.445531,4.042285,4.278237,3.181583,3.668552,3.834338,95.202206,1,0.000000,0,33.795635,1,36.724767,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,80.115971,1,3.257848,33.655993,26.445287,87.689706,26.407991,84.135618,18.794793,81.925403,18.925703,66.522953,29.486382,28.239381,0
SYN/0843,5.451896,2.941072,4.375241,4.067709,3.103549,3.497654,4.064610,98.002739,1,0.000000,0,31.411864,1,36.082081,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,81.985281,1,3.211241,33.092770,26.688646,87.522067,27.017702,83.894620,18.432108,81.856100,19.667153,67.350175,29.566168,28.676082,0
SYN/0844,5.487560,4.784560,4.683836,4.132671,3.256780,3.551040,3.870541,94.105841,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,3.275620,33.608556,26.204503,87.656625,26.230336,84.335429,19.057824,81.511693,18.820193,66.643500,28.841688,28.321832,0
SYN/0845,6.300000,4.082896,5.004002,4.211461,3.130866,4.251580,3.958456,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,2.617812,33.887828,26.433217,87.621045,26.150384,83.969289,18.233890,82.485342,18.374685,66.697429,29.823952,28.616269,0
SYN/0846,5.736221,3.936107,4.886170,4.119975,2.791293,4.219957,4.184469,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,31.210103,1,0.000000,0,0.000000,0,85.047414,1,2.710725,33.731913,26.045737,87.361566,26.858775,83.837051,18.827523,82.708404,19.107665,66.878848,29.230252,28.448965,0
SYN/0847,6.076546,3.372082,4.267720,4.232448,2.753550,3.709640,4.069353,0.000000,0,0.000000,0,32.350043,1,41.643029,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,30.536620,1,0.000000,0,0.000000,0,79.555415,1,2.873743,33.452007,26.249415,87.921544,26.122662,84.188856,18.926840,81.962610,19.090490,66.648816,29.570375,28.126514,0
SYN/0848,5.480380,3.153744,4.446783,3.944165,3.387462,4.005423,4.134367,102.914678,1,0.000000,0,0.000000,0,33.143433,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,29.869946,1,0.000000,0,0.000000,0,85.147050,1,3.549030,33.434296,26.077827,87.962651,26.456892,84.143991,18.198319,81.961835,18.679669,66.552199,29.696883,28.339427,0
SYN/0849,6.122224,4.131462,4.266872,4.285995,3.334240,3.685843,3.776311,0.000000,0,0.000000,0,32.728596,1,31.881074,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,2.952129,33.950732,26.472325,87.620731,26.352707,84.384452,18.910070,82.257540,19.281399,66.881944,29.584039,28.675535,0
SYN/0850,5.587434,3.226720,4.276110,3.833224,2.829257,3.497963,3.879101,0.000000,0,0.000000,0,33.906044,1,35.275593,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,78.263186,1,2.658360,33.134624,26.255559,88.049588,26.307003,83.537249,19.009640,81.665723,19.044442,66.973677,29.317798,28.859193,0
SYN/0851,5.514728,2.708504,3.973750,3.520940,3.398290,3.370597,4.037490,0.000000,0,0.000000,0,38.207499,1,38.257536,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,77.209047,1,2.995175,33.310414,26.336121,87.489833,26.574619,84.030416,18.753377,81.435460,18.784900,67.126608,29.346690,29.073550,0
SYN/0852,5.248834,2.937409,4.349743,4.222573,2.850545,2.832955,3.786412,103.092684,1,0.000000,0,0.000000,0,31.405476,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,84.611367,1,3.485402,33.489127,26.588747,87.600570,27.018869,83.805091,19.158283,81.965739,18.463636,67.774127,30.115560,28.437639,0
SYN/0853,5.204008,2.604470,4.003384,3.495854,2.466302,3.923835,3.588719,98.569911,1,0.000000,0,31.905046,1,30.200901,1,0.000000,0,0.000000,0,44.103923,1,25.809643,1,27.329963,1,0.000000,0,0.000000,0,80.334006,1,3.369673,33.589972,26.267129,88.322972,26.322699,84.324114,19.147937,81.814086,18.849612,66.949746,29.482206,28.530277,0
SYN/0854,4.907915,2.137775,4.559108,3.767280,2.332273,3.123889,3.186121,98.012233,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,33.255536,1,0.000000,0,27.795673,1,0.000000,0,77.140108,1,3.939994,33.142562,26.414268,87.553100,26.453865,84.104042,19.136741,82.010684,18.612304,67.115403,29.016737,28.642783,0
SYN/0855,4.642157,2.184966,4.071072,3.506405,2.517665,3.496736,3.222520,99.495155,1,0.000000,0,0.000000,0,43.706080,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,27.627796,1,31.454413,1,0.000000,0,81.313993,1,3.774525,33.973021,27.151124,87.673710,26.875910,83.963452,18.907464,81.866064,18.234398,66.619090,29.529010,28.634907,0
SYN/0856,4.454499,2.930134,3.520595,3.591646,2.457144,3.099072,3.533296,99.740467,1,0.000000,0,0.000000,0,30.758846,1,0.000000,0,0.000000,0,0.000000,0,32.061139,1,0.000000,0,0.000000,0,0.000000,0,80.992601,1,3.164464,33.702305,26.181981,87.611561,26.102601,84.587462,18.921837,82.041330,19.048718,66.724577,29.215493,28.551016,0
SYN/0857,4.188441,1.565409,3.567251,3.282023,2.441450,3.173767,3.463606,98.463076,1,0.000000,0,0.000000,0,36.593470,1,0.000000,0,0.000000,0,52.596816,1,40.040691,1,0.000000,0,28.165297,1,0.000000,0,80.682495,1,3.167225,33.315990,26.058049,87.703188,26.606146,83.669325,18.703775,82.547557,18.988934,67.236301,29.200724,28.586185,0
SYN/0858,4.695647,1.881301,3.651863,3.405749,2.202265,2.602930,3.260106,100.754955,1,0.000000,0,0.000000,0,38.205304,1,0.000000,0,0.000000,0,55.652673,1,36.504490,1,0.000000,0,30.259569,1,0.000000,0,83.070167,1,3.692987,33.361097,26.557801,87.391816,26.310923,84.432532,19.029158,81.930417,18.695700,67.152432,28.849380,28.272669,0
SYN/0859,4.337504,2.232001,4.140215,3.605654,2.407923,2.805058,3.162856,98.599253,1,0.000000,0,0.000000,0,34.823292,1,0.000000,0,0.000000,0,0.000000,0,36.401809,1,0.000000,0,26.684314,1,0.000000,0,79.057790,1,3.399913,33.532708,26.176520,87.657681,26.663195,84.219524,19.116218,81.348118,18.624190,67.367699,29.140694,28.199982,0
SYN/0860,4.729107,2.300252,3.693181,3.908907,2.597491,2.796122,3.065688,104.457858,1,0.000000,0,0.000000,0,35.994749,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,34.501740,1,26.294154,1,0.000000,0,81.502565,1,3.667913,33.544215,26.382111,87.044443,26.387497,84.132230,18.735528,81.424378,18.975421,67.359729,29.161607,28.444209,0
SYN/0861,4.697373,2.239438,4.065107,3.691332,2.802822,3.462625,3.382796,96.025580,1,0.000000,0,27.056747,1,35.109031,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,35.939111,1,0.000000,0,88.966539,1,3.385006,33.148954,26.305422,87.357118,26.625777,83.704282,18.942492,82.199191,19.244850,67.304182,29.826382,28.318300,0
SYN/0862,5.068257,1.708309,3.965804,3.727350,2.745447,2.777777,3.421967,100.175018,1,0.000000,0,35.397308,1,33.041522,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,33.021591,1,0.000000,0,83.319073,1,3.709376,33.196479,26.360819,88.160322,26.255710,84.320560,19.000645,81.987315,18.280661,67.348588,29.403485,28.831154,0
SYN/0863,5.140118,2.818732,4.208235,3.524848,3.033976,3.257966,3.523960,97.290650,1,0.000000,0,37.503936,1,34.526641,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,31.865385,1,0.000000,0,0.000000,0,77.357889,1,3.872185,33.382798,26.752411,87.234887,26.617193,84.202382,19.729221,82.353378,19.134165,67.708342,29.485130,28.470148,0
SYN/0864,5.135943,3.131127,3.368963,3.800465,2.845358,3.453245,3.393818,103.321273,1,0.000000,0,0.000000,0,34.173956,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,28.681010,1,0.000000,0,80.797207,1,3.116486,33.784713,26.721332,87.299044,26.285007,84.073100,18.890545,82.077054,18.938916,67.231917,29.866160,28.518109,0
SYN/0865,4.938665,2.563383,4.794264,3.979577,2.918936,3.764113,3.835581,101.165590,1,0.000000,0,31.386852,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,30.854484,1,0.000000,0,0.000000,0,84.223793,1,3.124560,33.447832,26.173419,87.251849,26.483220,84.445470,18.875488,81.845155,18.138129,66.900255,29.565541,28.097418,0
SYN/0866,5.834769,3.166546,4.458116,3.870172,2.714737,3.882089,3.780397,0.000000,0,0.000000,0,39.426278,1,37.480770,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,30.390596,1,0.000000,0,0.000000,0,81.924392,1,3.191682,33.193282,26.693285,87.598611,26.825461,84.490476,19.105889,81.966662,19.012871,67.433236,29.582020,28.560779,0
SYN/0867,5.767108,3.355404,4.937040,3.675767,3.019013,3.731766,3.854664,0.000000,0,0.000000,0,31.194928,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,81.684222,1,3.332604,32.992319,26.997303,87.556427,26.018012,83.992146,18.930692,81.792077,18.185632,67.129040,29.183475,28.695342,0
SYN/0868,5.312496,4.597432,4.700499,4.099167,3.184432,3.386559,3.947019,97.811523,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,27.474617,1,0.000000,0,0.000000,0,0.000000,0,3.784268,32.929404,26.778242,87.926519,26.652718,84.237851,18.982992,82.427024,18.276265,67.318187,29.176148,28.747724,0
SYN/0869,5.498883,4.055489,4.121825,3.751263,3.067165,4.413622,4.193627,96.809071,1,0.000000,0,0.000000,0,33.743940,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,27.877005,1,0.000000,0,0.000000,0,0.000000,0,3.609282,33.351896,26.459461,87.400411,26.815149,84.486835,18.585183,82.157500,19.233881,66.815546,29.139314,28.720518,0
SYN/0870,5.307846,3.488995,4.295600,4.249497,2.961514,3.914619,3.950335,93.777200,1,0.000000,0,0.000000,0,38.063461,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,82.589852,1,3.622856,33.315671,26.224489,87.511062,26.280974,83.829571,19.442385,81.877923,18.694927,67.004274,29.375847,28.630428,0
SYN/0871,5.543405,4.228482,4.765715,4.051598,2.956531,4.308441,4.053962,0.000000,0,0.000000,0,24.942929,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,31.043116,1,0.000000,0,0.000000,0,0.000000,0,3.391377,33.737598,26.641386,87.327253,26.358631,83.740225,18.519124,81.734040,18.791263,66.732497,29.388249,28.453791,0
SYN/0872,5.292744,4.303055,4.149052,4.283273,2.608952,3.890343,3.806885,96.959097,1,0.000000,0,36.950543,1,33.577012,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,32.395299,1,0.000000,0,0.000000,0,0.000000,0,3.508639,33.672081,26.255460,87.576729,26.626504,83.897194,19.165867,82.004933,18.469696,66.767473,29.370180,28.334932,0
SYN/0873,5.779935,3.450985,4.573757,3.842408,3.007533,4.248214,3.953217,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,81.871558,1,3.039341,33.601687,26.107621,87.687032,26.319998,84.414209,18.206805,81.913117,18.829663,67.504830,29.426039,28.556486,0
SYN/0874,5.562647,3.901235,4.285432,3.669380,2.631091,3.949259,3.944641,0.000000,0,0.000000,0,36.919319,1,30.565332,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,83.720995,1,3.296239,33.583170,26.795973,88.135020,26.409331,84.334242,19.282738,81.741412,18.726528,66.912254,29.538293,27.930570,0
SYN/0875,5.760398,3.420574,4.480510,3.404983,2.669618,4.076550,3.768046,0.000000,0,0.000000,0,0.000000,0,39.542254,1,0.000000,0,0.000000,0,50.675088,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,80.121838,1,3.219921,33.339204,26.870487,87.425799,26.776024,84.488965,18.949759,82.023028,18.581310,66.944879,29.465935,28.486459,0
SYN/0876,5.554925,2.818164,4.081781,3.467054,2.928706,3.665966,3.895416,0.000000,0,0.000000,0,38.056373,1,27.632153,1,0.000000,0,0.000000,0,56.350865,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,82.141634,1,2.360883,33.146753,26.459645,87.227509,26.889734,84.213884,19.239621,82.107375,18.796421,66.801031,29.678744,28.632376,0
SYN/0877,5.695985,3.124305,3.977251,3.780239,2.806782,3.719478,3.860846,0.000000,0,0.000000,0,0.000000,0,41.017341,1,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,77.658134,1,2.848216,33.550011,26.440637,87.393109,26.670684,83.998868,18.903013,81.667005,19.126600,67.106250,29.603648,28.135142,0
